Country Name,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10595136607.8685,12497918071.2642,14940797380.5255,16108398498.928,15743349479.8493,17359282980.9799,19097096064.9855,19798880377.8893,
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36773338338.5303,39792335221.2125,43423157365.5392,45378936377.8009,41695789286.7036,45241750399.7508,48637197273.5251,54159510181.051,57194996268.0476,63344326021.8027,68318821680.439,75666068095.4508,82941083068.5174,92848576432.1171,91758742125.2979,93317782146.1658,99446616550.9868,100310820360.531,104804135724.282,104531245823.283,105923191242.571,111931549793.453,116623638919.825,123578471291.414,130865771495.194,131996819694.707,
Sub-Saharan Africa (excluding high income),SSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918397482896.452,954668087168.269,975308320132.182,993214516385.203,1025398338210.38,1083967999445.76,1161090265725.89,1228277782784.64,1273522854361.28,1321890010585.07,1399190210363.59,1491354911067.41,1607642758081.64,1706132407524.74,1867795102744.61,2042821503305.57,2233173377847.58,2435137357404.12,2613277805461.29,2712632160958.14,2904168678411.05,3092210096729.15,3167182533066.77,3418161094870.08,3668208395994.97,3758148301051.04,3888269233647.31,4059975106947.12,4276959369923.73,4470356979650.49,4438739943143.86,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25429212283.7067,26914895403.4404,28724297425.5037,27963579014.1695,15364070621.5654,21737660650.4627,15784928984.8425,13230895757.7817,,,,,,
Sub-Saharan Africa,SSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919020388999.103,955330133386.452,976034737122.808,994004882149.253,1026198949430.22,1084778207137.99,1161955850719.72,1229265154328.95,1274605952275.62,1323009258577.63,1400351542689.64,1492514013515.31,1608833893467.57,1707272945995.76,1868931664670.12,2044099455823.12,2234614390706.91,2436772047353.4,2614907074130.33,2714255524316.48,2905908760986.67,3094126817937.24,3169086307002.71,3420172493132.04,3670390212033.67,3760395899944.42,3890700398411.94,4062592649719.43,4279687096021.73,4473166270963.17,4441275649898.25,
Small states,SST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302934613636.915,322400774273.564,343031471539.107,366662852224.206,408303247616.145,442753746976.712,504994295432.687,566704835286.017,621438622090.61,639718869322.678,698407623444.167,762822501991.766,808195494297.605,833802350000.948,846639262582.743,753578979396.537,752493131181.06,815249176415.171,852219497357.079,883322562957.873,843502271183.432,
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266621132.768564,277275947.330618,300990382.673791,320938844.227389,354411748.489614,398421552.94882,422435555.313892,465906445.078189,480848666.316367,518907739.806382,553046576.228346,556654533.377984,637514713.07661,747127208.965568,765345672.333273,790433671.731358,818599649.86904,862942909.446701,897766750.482715,936659484.520506,
Suriname,SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679190433.28636,2844578686.46964,2921041700.49462,2789931583.33314,2946391699.44018,3008174608.3697,3093885889.46993,3328714589.91409,3443602146.02474,3444414484.8511,3595363132.48239,3828542193.16172,3997995502.41831,4328793313.33099,4823186977.05712,5197230672.38947,5664725350.32001,6114225584.01173,6491420306.54697,6738030915.76224,7168881194.44425,7746725931.88615,8543650775.38909,9202825864.07952,9550173377.41946,9622881717.90609,8508517023.72891,10430862509.8543,11209845468.608,11535292911.6478,9817171893.68782,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38049087570.3702,39764306897.7571,43133736025.2782,46611628554.047,50535807424.5674,54296598485.4035,57263489114.0859,57813914070.6221,61305074440.7504,66622584447.4084,71578545706.9555,76200471390.4917,81800153413.3587,89400253225.0781,101626093588.847,114062272239.699,127626916993.841,124321409798.609,136415165927.749,141145550910.631,145400866528.456,151117210724.786,156758949098.91,162523592812.909,161000035771.492,163511752734.624,170018737606.962,174350289199.511,171169481096.475,
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27103045265.7999,28446042306.2602,30350924026.8927,31817135751.2953,33876856910.2429,35803094698.2213,37745959047.8774,40372330211.9372,42134663944.6875,45453884233.8882,47716592229.5885,51617547151.5525,55639916556.2809,59839628015.0018,56167912262.9262,57005657626.5872,59391587736.5899,59745699109.9106,61744411905.6854,63653371400.3498,65265868522.9918,70079356305.4272,75438769514.6355,80802113063.1486,84936451274.9229,83519139709.9138,
Sweden,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174721056261.701,178559728624.542,180513018663.22,180974705702.005,192103404899.399,203849787904.699,211543106835.63,219433862138.398,229132582622.278,243339601758.025,262776601952.893,266234726012.481,276017763557.301,285004832920.32,304508471479.787,309212862460.073,342608940542.027,374204037729.231,388684182888.548,374539177855.293,395981238881.806,421515976518.429,432488311645.095,444616519268.393,457507742235.106,481170737701.317,500423685300.432,522476835542.435,544594045419.741,561214693598.111,569829882230.909,
Eswatini,SWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2891865254.21229,3042290530.97539,3212008954.36162,3390277995.61865,3545802919.19943,3794850946.73051,4012803211.97348,4211294709.37493,4369591751.95815,4563482929.15252,4747619301.05751,4902929392.90307,5198632167.99277,5500639844.09062,5853433821.28537,6397836960.22387,6986419196.35685,7492291910.50382,7700785766.16241,7880932557.10241,8275232341.18476,8637942064.38094,8921900521.11855,9464707358.67883,9634325481.73654,9729896589.14845,9698257055.88968,9457426061.9256,9914175627.11736,10354844223.3795,10285712635.6808,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116655944.50158,1165817085.51578,1244917732.92047,1138909192.13978,1188933090.17275,1464385642.4445,1483574423.47396,1528016143.55453,1538327625.27772,1471295250.68563,,,
Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622818606.582,661654701.709458,725197243.413162,788389995.790663,798794151.057666,808810594.068191,864121361.512927,984783938.290986,1079554629.3186,1115642393.96237,1157854574.53423,1156377688.45991,1188915593.95741,1139702074.97216,1137023982.61594,1278028919.71255,1440555617.15432,1633412360.89541,1629434661.36576,1623710104.68934,1740448419.06407,1916946267.35322,1904257550.36249,2012104370.57584,2182546758.07671,2248333254.81639,2431429643.23218,2617449530.18334,2727766923.26509,2809529514.5563,2537130706.38542,
Syrian Arab Republic,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708657978.337852,660016719.545391,698811703.388272,779221758.655738,867052547.840007,963419197.315149,1004380845.71015,1086204274.95729,1164462688.79937,862861479.87325,
Chad,TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4161958604.03725,4669947989.18592,5158550609.05127,4451216652.77593,5007119167.30193,5175327289.84297,5386790500.00222,5793097281.55075,6265544163.33509,6312604307.93638,6396948802.84862,7299383800.84389,8044452609.40937,9400116440.03388,12899493839.6633,15606758922.4824,16183285767.7142,17161672216.8038,18029572665.5953,18933250752.0233,21749239338.6399,22221960066.2343,22127764664.7183,20743635470.8357,22915027717.8257,25682812590.799,24238063013.9389,23832085166.556,24983656077.0027,26255399265.3949,26320113540.9653,
East Asia & Pacific (IDA & IBRD countries),TEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314289079547.74,2577020299165.58,2904713770206.47,3283220911548.33,3696583944524.5,4134679476405.07,4579788716082.21,4974030302552.16,5068413266525.59,5440184740703.24,5968531438397.44,6494246238590.58,7100680777957.54,7846365653933.18,8758248841793.55,9879984983470.45,11236815510817.8,12893776747054.0,14223754842798.8,15393093995515.7,17064772555559.6,18861478059891.2,20604209127348.5,21951010661730.7,23142273137351.0,23975956854347.4,25207150014741.5,26779320469046.9,29173635707943.9,31380690636746.0,32037194468899.5,
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2961698074899.51,2893288545954.86,2708030260083.35,2648612266794.92,2455113889078.86,2494074474061.26,2556539982533.68,2677363796035.46,2517276980521.81,2606761333643.38,2885173168271.42,3046535336130.85,3261308705993.51,3568833341502.29,3983193990791.15,4429311456547.33,5241442977174.04,5853644294087.76,6690783865374.73,6546798114847.19,7032139713550.1,7761954158790.08,8242093680683.55,8877954218357.49,9114074830633.17,9059178333544.29,9376425383789.93,10018712867589.1,10737746987510.8,11100493354088.0,11101357927353.5,
Togo,TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3143793768.71383,3227359668.5707,3169509479.85661,2754832720.83066,3235214282.2086,3562205554.0889,3947955642.72942,4596313992.28004,4541147112.72324,4721039504.83477,4788761887.11867,4934097247.93671,5203938767.60351,5656788985.28084,5752230274.96743,5654631633.39529,5980142491.62285,6068624172.027,6437984956.00286,6846312814.35174,7348529660.79464,7982028402.80886,8312518982.11561,8869531772.51289,9481974532.77998,10232891545.4997,14675975035.1706,15491186678.2794,16652510155.7841,17875227517.7672,18407757669.2955,
Thailand,THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243704776936.44,273508510873.185,302354117466.155,335062344296.83,369584550527.563,407975112537.678,438925726760.179,434472177806.373,405821181526.014,430503738812.986,459736308910.292,486002062027.422,524046605908.762,572153296151.954,624510338823.675,670930337815.91,725573263905.125,785559554134.532,814659803934.076,815201282465.631,886663383108.202,912789677004.354,1008787036643.55,1049947947719.55,1059446245268.47,1087226612256.61,1146040786539.43,1205839343826.68,1286523956730.17,1339169089346.26,1272648714539.99,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13948810420.6192,13396668717.9765,9728396272.62129,8325717579.94049,6692260120.44069,5984233759.00089,5076138124.45997,5253746792.58045,5595145003.02051,5885911735.25959,6518405161.84762,7299597562.71462,8215886644.11309,9288994386.48534,10521598322.1914,11576245665.9998,12761426591.0837,14126364377.612,15538830641.537,16267925440.6113,17527224069.2688,19217458989.9627,21658600564.2581,24403521790.6658,27259901285.7814,26633770683.0253,26986131282.0443,28886920271.4198,31828606812.966,34794158439.6855,36798105477.3644,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20015657183.189,19739593096.7486,17167891730.0454,17838451532.9604,15067451073.3806,14275789426.5528,15511164098.4793,13988637086.1727,15150453923.9315,17905114091.9474,19306511215.6438,20587025239.2104,20966446359.9669,22053898151.24,23780109940.1755,27716902358.5036,31689174536.7677,36139178210.2943,42257926347.9712,45177464551.8191,49908653556.3434,58441023273.0774,63516102657.5469,68363227534.6331,73746160882.6569,76192141990.1124,78493347164.3458,81787812382.0508,88944116645.1711,96235413857.3095,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635440879413.9,2824619690301.51,2975476250573.43,3118357027087.45,3342545528885.11,3456115478615.5,3648951569981.26,3909280751446.99,4045427571708.75,4102055244648.34,4349039549218.61,4471912048383.99,4554330034414.34,4735197245746.79,5161240767165.22,5565523974772.66,6118198351449.67,6638886304701.58,7063578718532.53,7032738679455.18,7564135049523.2,8159643541383.44,8420319534916.47,8804334292807.31,9092361717166.51,9061648992706.78,9315890881119.07,9805090714251.21,10203841485914.8,10422716399938.4,9904991841917.71,
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106233295.28028,1315307964.86942,1246584234.64135,1242025426.76941,1280565272.93104,1359904698.21736,1343342929.98393,1520991649.5761,1727196061.83083,1916911114.95712,2120168682.56843,2293373047.5717,2657507560.40396,2863816239.45486,3195409377.04446,3484489056.31503,3817094819.87245,3950440170.81798,4017476409.64573,4888051720.09448,5460054402.00201,
Middle East & North Africa (IDA & IBRD countries),TMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035381368765.58,1142787641044.64,1223367407648.64,1286939788350.87,1333392403608.36,1398626958803.68,1508907592609.16,1588429298000.58,1715077407450.16,1817612398995.4,1979547778523.81,2069502457650.08,2166322705282.45,2244262695677.15,2490344226807.48,2676763745366.84,2899451648646.47,3160364135735.82,3339493162342.94,3451377416511.69,3674285863392.65,3724761792903.63,3890663040235.2,3923530668163.68,3868820130793.1,3685187765621.84,3731067701989.21,3905694823126.72,4027500532326.5,4123594687306.31,4064286904646.48,
Tonga,TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211476125.975929,232652599.47768,238554131.134386,253337329.665247,271561663.083581,297713477.92481,308638246.016355,318000765.826021,329486805.091344,346647342.218725,357501033.436557,379038972.501128,403700991.227731,420688742.250552,421599997.578106,435084875.18965,447585173.910244,460854537.20068,492135953.318173,470106006.788689,479405189.692076,522789476.016376,537201410.028576,548336007.479678,569753301.326074,581920852.517635,626665875.334549,659659610.60098,677524470.531587,694681321.766556,707656515.099762,
South Asia (IDA & IBRD),TSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410037696480.05,1486329166873.36,1607910856318.99,1717362329357.27,1859754965357.76,2030223917163.64,2208728109111.65,2331992800734.67,2488897368423.86,2719547760826.4,2893392827659.64,3089559750325.18,3251670881750.39,3554784590048.65,3927148886115.7,4356537115755.4,4831943068242.15,5322183577367.77,5599089142638.25,6039034875289.21,6571091928385.96,7048797328729.67,7698345358320.45,8115578997724.88,8524714304086.09,8997144234395.87,9667844565849.8,10352072609228.2,11283286042394.1,11947248357696.8,11388327588587.2,
Sub-Saharan Africa (IDA & IBRD countries),TSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919020388999.104,955330133386.453,976034737122.809,994004882149.254,1026198949430.23,1084778207137.99,1161955850719.72,1229265154328.96,1274605952275.62,1323009258577.64,1400351542689.64,1492514013515.31,1608833893467.57,1707272945995.76,1868931664670.12,2044099455823.12,2234614390706.91,2436772047353.4,2614907074130.33,2714255524316.48,2905908760986.67,3094126817937.24,3169086307002.71,3420172493132.04,3670390212033.67,3760395899944.42,3890700398411.94,4062592649719.43,4279687096021.73,4473166270963.17,4441275649898.25,
Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8615418273.36366,9183986222.90918,10341342963.6509,10515632291.1647,11123307413.6588,11789226899.7177,12861583858.3229,14076430151.7184,15391383818.2531,16866568502.1044,18433660293.0865,19623254953.7092,21515724140.0159,25080076590.9921,27802843914.6099,30448919825.5049,35513782835.9398,38201536928.0892,40265505814.1182,38790636866.3214,40546766248.0083,41271904854.1059,40429583658.4053,40692077547.4007,40459460682.7715,37543299885.6908,36353531702.6126,36459762017.8677,37359813803.2426,37552767373.0027,35020436284.8874,
Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31189802892.5485,33503571406.6562,36941883712.657,38645671048.3139,40725468082.7705,42557251905.3609,46433320085.0301,49835212095.5792,52806948182.4196,56812806736.9901,60818528633.3931,64512016757.525,66399147994.3714,70812581761.4,77253611668.0238,82437399972.7377,89386049729.86,97945690367.5215,104082324491.692,108067638593.335,113165544073.031,113606834678.429,116403039867.802,117962253505.653,121969614202.581,121023947239.325,124271304808.641,128448841730.819,134835542401.337,139166669857.16,127911096429.372,
Turkey,TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460010737309.893,479886386914.952,520181674552.518,575248680560.534,555488009522.68,607934642887.48,661412644460.822,722299572401.08,558264786765.162,546531228972.082,608934453005.717,595720268339.633,612446571084.024,641062167603.924,735764534767.027,815102819831.078,945298624740.884,1042764041963.61,1139547816150.73,1112471072750.35,1268774378170.81,1454111481655.52,1550688774591.71,1703669566586.39,1860471150579.8,2022398639513.72,2116397789617.2,2264269908091.15,2302309633041.58,2241542488878.69,2297010403918.16,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13742273.4053607,14719758.5494137,15475078.3301427,16493101.3987161,18577583.1301184,18017938.1433357,17254059.7442012,19319416.3721693,22565312.0421989,22533141.5973227,22813268.449394,23694630.7691774,25967580.3911648,25568108.5654111,25901421.4416114,25698736.5965312,27042747.5286992,29532691.6513663,32510673.048356,31306381.7317564,30806737.5013667,33814047.7894768,33140653.3073037,35265651.51418,36402184.4892923,40108842.1716891,41759646.8215979,44286546.3948485,46483604.4601299,51929349.4095432,54867631.7329806,
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23500099963.1093,24798203059.2389,25511535431.6814,26431155357.7353,27418771784.003,28993067205.8851,30865596212.2648,32525079487.7197,34110928221.6106,36286486355.3955,38774766850.3183,42030836128.8298,45724151067.3545,49681029979.9983,54846886030.0393,60783592304.6069,66713703039.1779,73142659659.3867,78805479101.9635,83590251689.0043,89922723443.2098,98844247427.9209,95918398737.8334,103321878143.669,108827352196.003,117377411172.355,127683437546.462,134274523119.768,144985173975.023,156132634987.66,161168857330.93,
Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11703755020.0826,12771568564.1406,13509148169.61,14980833897.2621,16280541714.6088,18537313860.0473,20589244343.115,22026242756.2162,23366758930.8968,25613247334.4544,27008559277.989,29031712711.4549,32066275464.858,34776058022.1987,38143323089.7638,41822156284.6856,47734687288.3946,53140490784.1257,58892035053.9253,63377086782.1785,67730176516.8506,75638854428.6033,69597099319.366,71898575876.0947,77086309835.2572,81372227472.5682,82964925710.6102,85406362066.3514,92970172328.4886,100722804319.463,104945182148.017,
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395265990767.117,373081877941.778,343807255526.567,301978810037.883,237797476932.968,213164223770.413,195360472989.891,192888227539.088,191353098628.524,193727629689.373,209743804582.957,233206683647.236,249544842558.983,278368363806.263,319581135679.645,339656710647.596,376430500666.083,418300202198.022,436003763401.802,372828951081.348,392607292106.421,422633627957.62,442499738738.636,505437818647.747,461987202639.989,435489659346.44,475721740433.812,503901541149.965,534000075927.198,560923138989.289,544976023774.176,
Upper middle income,UMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6438213186350.16,6772422627110.96,7027181786299.38,7467198267352.73,7900389942943.02,8378752754391.68,8976284716169.87,9643157128396.8,9847699293947.54,10357053311657.6,11311856752455.2,11992182978838.2,12768394769615.8,13778490005356.2,15351163270155.7,17101909215915.6,19512930340542.1,21969173780514.5,24316948266354.9,25216940731842.4,27616718496002.8,30262450265567.2,32485279652293.6,34521860846890.2,35951466660790.5,36414550635763.9,37847738259706.7,40185825692181.8,43191338269721.7,45503920667511.3,45590544063720.6,
Uruguay,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19857773287.0015,21255809003.8594,23464553794.3708,24659105736.4163,27019537939.103,27186774570.3543,29228788499.4956,32294507304.9492,34133767182.9544,33955108641.8895,34044207071.9767,33453532342.7562,31355144061.1171,32194625995.6484,34715817765.4124,38467713558.3773,41256166311.8954,45135695264.7614,49315649642.0527,51800267960.9012,56493159589.1741,60650417083.6853,61471427261.0282,64840118781.4039,68327142922.4585,68982579037.8424,76886969054.7223,79076769218.66,81362374707.369,83105038556.7253,79179049367.0329,
United States,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5963144000000.0,6158129000000.0,6520327000000.0,6858559000000.0,7287236000000.0,7639749000000.0,8073122000000.0,8577554457000.0,9062818202000.0,9630664202000.0,10252345464000.0,10581821399000.0,10936419054000.0,11458243878000.0,12213729147000.0,13036640230000.0,13814611414000.0,14451858656000.0,14712844084000.0,14448933025000.0,14992052727000.0,15542581104000.0,16197007349000.0,16784849196000.0,17527163695000.0,18238300569000.0,18745075687000.0,19542979183000.0,20611860933999.9,21433224696999.9,20953030000000.0,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54552548457.0647,56119910427.9052,50970163583.0031,50978227972.5146,49359354026.9408,49940821340.5233,51719760502.9623,55382114726.7852,58413686148.2396,61805118805.0883,65609968525.6298,69840889202.1143,73764621849.7143,78314664569.3099,86413775800.6834,95298354809.5353,105498250452.017,118594545380.551,131817744442.503,143516120562.169,156218652806.919,171483146991.364,180491445533.307,190612221117.744,199766953604.24,209082432928.014,216467147312.947,221561015372.148,239030105442.769,257188527804.284,264751513225.358,
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412694929.558455,418695567.832903,446518601.092792,488194496.518093,492151645.068876,541496793.829998,558513091.403476,588427035.011016,619388629.8209,645361081.12583,670602106.962612,697030026.635842,752813096.142256,825756423.214419,883232692.03561,933407472.274185,1035585684.38656,1098952002.49684,1138079546.70604,1122683667.10752,1097706126.07477,1115916962.8695,1133921974.5414,1185007912.05226,1231232171.75679,1270683570.20818,1363525741.2187,1344833245.17849,1406864564.2938,1439626332.03929,1409583699.80183,
"Venezuela, RB",VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188372253311.705,213690786075.265,231806414644.483,237954512778.743,237325703295.584,251877152920.609,255981511966.401,277158914625.115,281102567823.205,268135710296.054,284236828713.903,300330634845.199,278064242608.868,261262966658.433,317359085861.556,361009458143.283,408652256059.956,456362420269.619,489793920407.049,477723608388.556,476095101848.527,506339379526.118,,,,,,,,,,
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62351854939.9127,68302832581.7418,75899469150.9372,83970938533.1321,93344744014.1539,104394367691.565,116234774872.659,127958241110.034,136857552496.766,145460844724.249,158806178339.572,172339887242.755,186131497709.132,202667942754.019,223809287503.673,248198417803.127,273552696910.809,300927940785.9,324150645725.925,344252518691.611,370633744438.348,401987730083.875,452824522357.476,486338303051.953,526914892839.942,565574577528.968,615496353815.732,676909526449.601,742208673971.919,808472012424.407,841991734692.188,
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247295062.461862,263705181.135617,276688028.836661,285329605.276502,317888046.03561,327812184.991618,341583299.674256,364751941.133229,373198211.832195,379863407.241985,411364457.971168,406104420.534788,391083508.051816,415428725.432105,443623681.93431,481711111.511744,538300305.302478,568633955.701745,612174875.954934,635576793.850433,651088823.720113,685546560.52983,705751329.952459,721501920.636743,757821633.836833,767882848.109481,812321157.834867,879860867.111963,927116833.736251,980588584.054563,924784152.87953,
World,WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29347220680753.8,30942360752314.0,32353421066062.4,33759271750280.1,35568114475179.1,37558802917360.9,39798436638464.3,42074908311213.7,43478769612725.4,45615641718639.6,49016733287074.6,51363251894047.7,53830430406839.3,56846210144584.3,61448937395132.2,66187283958714.6,72463642016677.0,78438315986380.0,83039955438690.5,83798262033446.7,89266938029780.0,95121220780527.1,100044955274355.0,104963465252161.0,108910765044975.0,111242623383440.0,115694583334405.0,121890127768689.0,129316302377944.0,134828947509696.0,132999063958048.0,
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390275778.520732,394194035.385637,402371040.538473,428796812.245744,426820232.99397,464851979.283376,507345887.132816,519740822.463584,537126743.109693,556789824.858672,608621037.4271,665133969.516553,705005231.350299,750523432.081839,806375342.366071,866054408.493024,909829935.31425,993341110.515186,1022881560.73572,981121605.42148,997191797.96717,1059798148.6877,1036005898.20336,1050578159.21481,1070570274.45919,1127207097.35299,1231595054.64935,1267829813.40564,1282260388.13162,1362314002.01391,1342987496.78682,
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11426451170.4777,12093255126.515,12838530644.6587,13935044684.2312,14527700968.4461,15241997168.8853,15679471217.976,16732391621.2484,17789238052.0725,18691209711.5713,19792010692.8737,21103607210.3587,20217375007.3176,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24208269760.3378,26602004382.6851,29441383224.1681,31345406401.8871,34166779764.8314,36860882671.0839,39275565353.0531,42069165289.6341,45098070125.6231,47476472560.9975,51538362592.2375,54672153425.1511,57722444377.1497,60997665592.3164,65128343293.9302,70912306894.1672,75374504279.2028,79983192681.1029,84513161736.0937,88449830197.1893,96372554583.8074,85876118856.2345,85440864870.4384,92755610680.3175,,,,,,,,
South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260126261889.404,266184883236.146,266432839320.57,276112605811.464,291033060817.588,306346942974.358,325370167505.992,339799223177.767,345341851406.309,358735779043.734,382158945045.26,401085931742.31,422506602011.022,443044385170.331,475694055770.02,516396206134.855,561836974422.594,607855637792.324,639453466713.753,634417995948.103,661319881573.636,696526225201.767,698221030088.313,730517644099.684,741915589342.204,758901003361.144,772768693550.772,790170550983.232,821179339544.687,836783581625.514,792398142071.171,
Zambia,ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11852555135.1689,12248952726.8841,12311243794.7315,13459726750.061,12561396593.5416,13196416751.8865,14273689598.5058,15083061243.783,15193986993.1055,16130108720.778,17133388741.4215,18440137763.9861,19575875392.225,21324205429.5396,23438273132.0766,25917087575.7524,28811788093.9916,32056884244.4025,35220975665.7402,38761736728.4523,43251692413.1159,46612238752.7651,49508703940.2704,53419843089.1537,54506587744.5274,54472595406.4745,55712209199.1273,58735190955.7239,62571974766.0254,64606932432.6507,63564551973.8793,
Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18492599121.5271,20175539489.3782,18774930030.0637,19422049555.0637,21668759850.4281,22158092456.8286,24901566908.3305,26026294435.4165,27078591094.5762,27244900971.9405,27001848458.3816,27991362954.2273,25905182627.5712,21901900825.1989,21185341335.4952,20597651853.7163,20486415783.9983,20268197249.0025,17011604887.5426,19201600822.4375,23247347488.4028,27101598206.3102,31160636694.1975,34187291083.3824,35494681434.6169,37016438435.2528,39375709106.0007,54037039238.8776,58003909117.1507,55411848578.2756,52575395539.3358,
